IdSolicitante;TipoDemandante;Sexo;Escolaridade;Profissao;UF
417345;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;MG
417476;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
418306;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;DF
418380;Pessoa Fisica;Masculino;Ensino Superior ;Professor;DF
418748;Pessoa Fisica;Masculino;Pos-graduacao;Jornalista;DF
419076;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SC
419205;Pessoa Fisica;Feminino;Pos-graduacao;Pesquisador;GO
419321;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
419433;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SP
419856;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;MG
420510;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;SP
420610;Pessoa Fisica;Masculino;Pos-graduacao;Outra;PE
420677;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
420841;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RO
421144;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;MG
421600;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RS
422022;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;PE
422118;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;SC
422249;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SC
422299;Pessoa Fisica;Masculino;Mestrado/Doutorado;Profis. Liberal/Autonomo;MG
422346;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;MA
422498;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;BA
422545;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;AM
422823;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PE
422826;Pessoa Fisica;Feminino;Mestrado/Doutorado;Empregado - setor privado;PR
423122;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;RJ
423171;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
423235;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;MG
423384;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;RJ
423387;Pessoa Fisica;Feminino;Ensino Medio;Estudante;RS
423435;Pessoa Fisica;Masculino;Ensino Medio;Outra;MG
423469;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;BA
423486;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;CE
423583;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;MS
423670;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
423991;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
424020;Pessoa Fisica;Masculino;Ensino Medio;Outra;PA
424179;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PE
424184;Pessoa Fisica;Masculino;Ensino Medio;Estudante;MG
424309;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RS
424492;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
424565;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;PE
424633;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;CE
424850;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
424980;Pessoa Fisica;Feminino;Ensino Superior ;Pesquisador;DF
425018;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;DF
425309;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RJ
425629;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
426011;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
426360;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;RS
426570;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RS
426677;Pessoa Fisica;Feminino;Mestrado/Doutorado;Estudante;PE
427134;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
427633;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;DF
427692;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;SE
428224;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;MG
428295;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;SP
429913;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;GO
430038;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
430051;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
430230;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;PR
430573;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RS
430589;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
430826;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empregado - setor privado;DF
430867;Pessoa Fisica;Masculino;Ensino Superior ;Outra;DF
431024;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;RJ
431300;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
431333;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;MG
431524;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;PA
431640;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SC
431842;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;DF
431927;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SP
431933;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
431995;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;MS
432225;Pessoa Fisica;Masculino;Mestrado/Doutorado;Membro de ONG nacional;SP
432345;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
433056;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PB
433096;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;RS
433237;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
433380;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico estadual;ES
433411;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;PA
433434;Pessoa Fisica;Feminino;Ensino Superior ;Outra;RJ
433461;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;PA
433565;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;RS
433727;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
433790;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RS
433929;Pessoa Fisica;Masculino;Ensino Medio;Outra;PA
433968;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;ES
434083;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;RN
434086;Pessoa Fisica;Masculino;Ensino Medio;Outra;CE
434698;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;MG
434700;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;PA
434760;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;SP
434796;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;MG
434976;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;DF
434986;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;SP
435078;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;MG
435102;Pessoa Fisica;Masculino;Ensino Medio;Outra;RS
435227;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PE
435244;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
435270;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;RS
436043;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
436131;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
436392;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;SP
436459;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;AM
436526;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;MG
436660;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
436677;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RO
436780;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;BA
436840;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SC
437250;Pessoa Fisica;Feminino;Ensino Superior ;Outra;DF
437329;Pessoa Fisica;Masculino;Mestrado/Doutorado;Jornalista;RJ
437407;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PE
437574;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;CE
438068;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;DF
438258;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
438345;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;BA
438404;Pessoa Fisica;Masculino;Ensino Medio;Outra;PA
438725;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RJ
438873;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
439052;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;MG
439197;Pessoa Fisica;Masculino;Ensino Superior ;Professor;SP
439370;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;RJ
439450;Pessoa Fisica;Masculino;Ensino Medio;Estudante;PB
439454;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;DF
439599;Pessoa Fisica;Masculino;Ensino Medio;Pesquisador;PR
440203;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;SP
440464;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;SC
441153;Pessoa Fisica;Masculino;Mestrado/Doutorado;Membro de ONG internacional;MT
441280;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RJ
441344;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;CE
442554;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
443220;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
443339;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
443456;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;SP
443783;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;DF
444109;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;PA
444243;Pessoa Fisica;Masculino;Pos-graduacao;Estudante;SP
444299;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
444310;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empresario/empreendedor;ES
445011;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PR
445054;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;SP
445058;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;SP
445313;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;AP
445449;Pessoa Fisica;Masculino;Ensino Medio;Outra;PA
445513;Pessoa Fisica;Masculino;Ensino Superior ;Professor;PE
445537;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;PA
445574;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
445676;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PE
445819;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;AM
445821;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;MG
445974;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
446030;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;PE
446160;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
446416;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
446692;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;PA
447248;Pessoa Fisica;Feminino;Ensino Superior ;Outra;BA
447368;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;RJ
447379;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PE
447490;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
448042;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;CE
448095;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;DF
448283;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RN
448310;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;MG
448539;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;RJ
448651;Pessoa Fisica;Masculino;Ensino Superior ;Outra;MG
449018;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
449453;Pessoa Fisica;Feminino;Ensino Superior ;Outra;DF
449534;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;RS
449672;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
449673;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;RJ
450233;Pessoa Fisica;Feminino;Pos-graduacao;Outra;AL
450245;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RO
450279;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;MS
450389;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
450872;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;MG
451002;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;SP
451618;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;PR
451936;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PE
452046;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;SP
452092;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
452201;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empregado - setor privado;RJ
452343;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
452387;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
453255;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
453389;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;DF
453481;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;MT
453958;Pessoa Fisica;Masculino;Pos-graduacao;Jornalista;PR
454283;Pessoa Fisica;Masculino;Ensino Superior ;Professor;RJ
454485;Pessoa Fisica;Feminino;Ensino Medio;Estudante;CE
454655;Pessoa Fisica;Masculino;Ensino Medio;Jornalista;DF
455156;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
455280;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
455601;Pessoa Fisica;Feminino;Ensino Superior ;Outra;PR
455865;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;RR
455966;Pessoa Fisica;Feminino;Mestrado/Doutorado;Profis. Liberal/Autonomo;RJ
455975;Pessoa Fisica;Masculino;Pos-graduacao;Jornalista;RJ
456108;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
456276;Pessoa Fisica;Masculino;Ensino Medio;Estudante;MG
456613;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
456658;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SP
457163;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;DF
457572;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;SP
457682;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;DF
457818;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;MG
457962;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
458067;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
458189;Pessoa Fisica;Masculino;Ensino Fundamental;Membro de ONG nacional;MG
458459;Pessoa Fisica;Masculino;Mestrado/Doutorado;Profis. Liberal/Autonomo;PR
458551;Pessoa Fisica;Masculino;Ensino Superior ;Professor;SP
459228;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;PA
459428;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;MG
460167;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
460289;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico municipal;DF
460466;Pessoa Fisica;Masculino;Pos-graduacao;Professor;AM
461045;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
461453;Pessoa Fisica;Feminino;Pos-graduacao;Outra;RJ
461714;Pessoa Fisica;Feminino;Pos-graduacao;Pesquisador;MG
461808;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;RS
462072;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;DF
462091;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;GO
462097;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PE
462413;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
462680;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
462726;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;DF
462800;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;BA
463038;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;DF
464298;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;PA
464383;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;PI
464643;Pessoa Fisica;Feminino;Mestrado/Doutorado;Empregado - setor privado;SP
464827;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;SP
465331;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;SP
465442;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
465624;Pessoa Fisica;Feminino;Mestrado/Doutorado;Estudante;RJ
466035;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
466294;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SC
466380;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;DF
467141;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PA
467179;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;DF
468078;Pessoa Fisica;Masculino;Pos-graduacao;Outra;RJ
469416;Pessoa Fisica;Masculino;Pos-graduacao;Professor;MA
469793;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;SP
470042;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
470408;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
470782;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;SP
470819;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;BA
470865;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;MG
471357;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;BA
471684;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;GO
471701;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;DF
472006;Pessoa Fisica;Masculino;Ensino Medio;Outra;BA
472501;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;AL
473514;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
473869;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;GO
473947;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;CE
475079;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;RS
475305;Pessoa Fisica;Feminino;Ensino Superior ;Pesquisador;SC
475571;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
475993;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;AL
476476;Pessoa Fisica;Masculino;Ensino Medio;Estudante;BA
477313;Pessoa Fisica;Masculino;Pos-graduacao;Estudante;DF
477437;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;PE
477756;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;SC
478065;Pessoa Fisica;Masculino;Ensino Superior ;Professor;SC
479002;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PE
479179;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;RS
479232;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;SP
479601;Pessoa Fisica;Feminino;Ensino Medio;Estudante;BA
479714;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;MA
479963;Pessoa Fisica;Feminino;Pos-graduacao;Jornalista;ES
480107;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PE
480164;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
480304;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;PB
481125;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;MA
481607;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
481826;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
481827;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;RJ
482287;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;PR
482777;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;RJ
482794;Pessoa Fisica;Masculino;Pos-graduacao;Estudante;SP
482866;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
483337;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;DF
483424;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
484574;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RS
484600;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;DF
484658;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
484671;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;RJ
484673;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;PR
484907;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico municipal;SP
485004;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
486244;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;PA
486646;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
486792;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;RJ
486979;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;SP
487013;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;CE
487929;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;DF
488244;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;RS
