IdSolicitante,TipoDemandante,Sexo,Escolaridade,Profissao,UF
1067536,Pessoa Física,Masculino,Ensino Superior ,Outra,PE
1067540,Pessoa Física,Feminino,Ensino Médio,Estudante,RS
1067552,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,PA
1067560,Pessoa Física,Feminino,Ensino Médio,Estudante,MG
1067561,Pessoa Física,Feminino,Ensino Médio,Estudante,MS
1067562,Pessoa Física,Masculino,Pós-graduação,Pesquisador,DF
1067563,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SP
1067571,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
1067577,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,DF
1067580,Pessoa Física,Masculino,Ensino Superior ,Jornalista,PE
1067583,Pessoa Física,Masculino,Mestrado/Doutorado,Profis. Liberal/autônomo,SP
1067588,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SC
1067589,Pessoa Física,Feminino,Ensino Superior ,Outra,AL
1067590,Pessoa Física,Masculino,Ensino Superior ,Outra,PI
1067595,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SC
1067598,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,RJ
1067600,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,MG
1067603,Pessoa Física,Masculino,Ensino Superior ,Estudante,RS
1067605,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,DF
1067609,Pessoa Física,Feminino,Ensino Superior ,Outra,SC
1067610,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,DF
1067611,Pessoa Física,Masculino,Ensino Fundamental,Empregado - setor privado,SP
1067612,Pessoa Física,Masculino,Ensino Médio,Profis. Liberal/autônomo,MG
1067614,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,MG
1067616,Pessoa Física,Masculino,Ensino Superior ,Jornalista,GO
1067626,Pessoa Física,Feminino,Pós-graduação,Servidor público estadual,RO
1067636,Pessoa Física,Masculino,Pós-graduação,Outra,RN
1067646,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,DF
1067654,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,PR
1067657,Pessoa Física,Feminino,Ensino Fundamental,Outra,MS
1067658,Pessoa Física,Masculino,Mestrado/Doutorado,Estudante,CE
1067662,Pessoa Física,Feminino,Ensino Médio,Estudante,AM
1067671,Pessoa Física,Feminino,Pós-graduação,Servidor público estadual,SP
1067678,Pessoa Física,Feminino,Ensino Fundamental,Servidor público federal,RJ
1067679,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,SC
1067681,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,MG
1067682,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,GO
1067698,Pessoa Física,Masculino,Ensino Superior ,Pesquisador,PA
1067701,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RS
1067705,Pessoa Física,Feminino,Ensino Superior ,Servidor público municipal,RS
1067707,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SE
1067713,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,RS
1067716,Pessoa Física,Feminino,Pós-graduação,Outra,RJ
1067722,Pessoa Física,Masculino,Ensino Médio,Profis. Liberal/autônomo,RJ
1067726,Pessoa Física,Masculino,Ensino Superior ,Outra,ES
1067730,Pessoa Física,Masculino,Ensino Médio,Outra,DF
1067733,Pessoa Física,Feminino,Pós-graduação,Profis. Liberal/autônomo,RS
1067734,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1067736,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,SP
1067739,Pessoa Física,Masculino,Ensino Superior ,Outra,RJ
1067742,Pessoa Física,Masculino,Ensino Médio,Estudante,DF
1067747,Pessoa Física,Masculino,Ensino Superior ,Pesquisador,PR
1067754,Pessoa Física,Feminino,Ensino Superior ,Estudante,RR
1067761,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1067777,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,ES
1067785,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1067790,Pessoa Física,Masculino,Ensino Médio,Outra,RJ
1067791,Pessoa Física,Masculino,Ensino Médio,Outra,TO
1067795,Pessoa Física,Masculino,Ensino Fundamental,Outra,ES
1067814,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,SP
1067819,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,RJ
1067820,Pessoa Física,Masculino,Ensino Superior ,Estudante,PI
1067821,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,TO
1067826,Pessoa Física,Feminino,Pós-graduação,Servidor público estadual,MG
1067841,Pessoa Física,Feminino,Ensino Superior ,Servidor público estadual,RJ
1067847,Pessoa Física,Feminino,Ensino Médio,Estudante,RJ
1067855,Pessoa Física,Feminino,Ensino Médio,Estudante,AM
1067856,Pessoa Física,Feminino,Pós-graduação,Professor,SP
1067860,Pessoa Física,Feminino,Ensino Médio,Estudante,PA
1067871,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1067875,Pessoa Física,Feminino,Mestrado/Doutorado,Estudante,SC
1067878,Pessoa Física,Masculino,Mestrado/Doutorado,Estudante,RN
1067879,Pessoa Física,Feminino,Ensino Médio,Estudante,SP
1067897,Pessoa Física,Feminino,Ensino Médio,Outra,BA
1067901,Pessoa Física,Feminino,Ensino Superior ,Outra,SP
1067914,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,PA
1067917,Pessoa Física,Masculino,Pós-graduação,Outra,PR
1067931,Pessoa Física,Masculino,Ensino Médio,Outra,ES
1067935,Pessoa Física,Feminino,Ensino Médio,Outra,SP
1067943,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,CE
1067950,Pessoa Física,Masculino,Mestrado/Doutorado,Outra,PB
1067954,Pessoa Física,Masculino,Ensino Superior ,Professor,SC
1067959,Pessoa Física,Feminino,Ensino Superior ,Membro de ONG nacional,SP
1067962,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,RJ
1067970,Pessoa Física,Masculino,Ensino Médio,Servidor público estadual,PE
1067971,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,DF
1067977,Pessoa Física,Masculino,Pós-graduação,Outra,SP
1067981,Pessoa Física,Feminino,Ensino Superior ,Professor,GO
1067984,Pessoa Física,Feminino,Pós-graduação,Professor,AP
1067991,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,ES
1068003,Pessoa Física,Feminino,Ensino Superior ,Estudante,MG
1068007,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,RJ
1068014,Pessoa Física,Masculino,Ensino Superior ,Jornalista,RS
1068019,Pessoa Física,Masculino,Pós-graduação,Outra,DF
1068023,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,RJ
1068030,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,SP
1068032,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,BA
1068035,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
1068039,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,SP
1068042,Pessoa Física,Masculino,Ensino Médio,Outra,MG
1068044,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,RJ
1068045,Pessoa Física,Feminino,Ensino Médio,Estudante,DF
1068050,Pessoa Física,Masculino,Ensino Superior ,Estudante,PB
1068052,Pessoa Física,Feminino,Pós-graduação,Outra,PR
1068054,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
1068061,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1068064,Pessoa Física,Masculino,Ensino Superior ,Pesquisador,MA
1068065,Pessoa Física,Feminino,Ensino Superior ,Estudante,DF
1068067,Pessoa Física,Feminino,Mestrado/Doutorado,Estudante,PR
1068068,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
1068076,Pessoa Física,Masculino,Ensino Fundamental,Outra,GO
1068078,Pessoa Física,Feminino,Ensino Superior ,Estudante,DF
1068079,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,RO
1068082,Pessoa Física,Feminino,Pós-graduação,Servidor público municipal,SP
1068084,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,SC
1068085,Pessoa Física,Feminino,Pós-graduação,Servidor público estadual,DF
1068086,Pessoa Física,Feminino,Ensino Superior ,Estudante,GO
1068089,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,GO
1068090,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1068105,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,RN
1068106,Pessoa Física,Feminino,Ensino Médio,Estudante,GO
1068107,Pessoa Física,Masculino,Sem instrução formal,Outra,MG
1068108,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,RJ
1068110,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PE
1068111,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,MG
1068116,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,MG
1068117,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PA
1068122,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,DF
1068126,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,PR
1068132,Pessoa Física,Feminino,Pós-graduação,Servidor público municipal,RJ
1068140,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,SP
1068141,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,RS
1068146,Pessoa Física,Masculino,Ensino Médio,Servidor público estadual,PE
1068154,Pessoa Física,Feminino,Pós-graduação,Outra,RJ
1068161,Pessoa Física,Masculino,Ensino Médio,Outra,ES
1068163,Pessoa Física,Feminino,Ensino Superior ,Outra,MG
1068176,Pessoa Física,Feminino,Pós-graduação,Servidor público municipal,SP
1068178,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,SP
1068185,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,SP
1068191,Pessoa Física,Feminino,Ensino Médio,Estudante,GO
1068199,Pessoa Física,Feminino,Ensino Superior ,Outra,DF
1068200,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1068202,Pessoa Física,Masculino,Ensino Médio,Outra,MG
1068212,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,SP
1068218,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1068228,Pessoa Física,Masculino,Ensino Médio,Servidor público estadual,SP
1068229,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1068231,Pessoa Física,Masculino,Ensino Superior ,Estudante,PB
1068233,Pessoa Física,Feminino,Ensino Superior ,Jornalista,PB
1068234,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,DF
1068238,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
1068242,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,MG
1068245,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1068246,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SC
1068248,Pessoa Física,Feminino,Ensino Superior ,Outra,SP
1068255,Pessoa Física,Feminino,Ensino Superior ,Estudante,PR
1068259,Pessoa Física,Feminino,Ensino Médio,Estudante,TO
1068263,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,RJ
1068268,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
1068270,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,GO
1068275,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,SP
1068276,Pessoa Física,Feminino,Ensino Médio,Estudante,SP
1068277,Pessoa Física,Feminino,Ensino Superior ,Estudante,RN
1068287,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1068293,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,BA
1068294,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1068295,Pessoa Física,Feminino,Ensino Médio,Estudante,SP
1068300,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1068303,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1068306,Pessoa Física,Feminino,Ensino Superior ,Estudante,AM
1068308,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,DF
1068309,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,MS
1068310,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,PB
1068313,Pessoa Física,Feminino,Mestrado/Doutorado,Estudante,SC
1068314,Pessoa Física,Feminino,Ensino Superior ,Outra,SP
1068317,Pessoa Física,Feminino,Ensino Superior ,Professor,RS
1068320,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SC
1068324,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,DF
1068332,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
1068333,Pessoa Física,Feminino,Ensino Médio,Estudante,DF
1068337,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,SP
1068340,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1068347,Pessoa Física,Masculino,Ensino Superior ,Outra,PR
1068349,Pessoa Física,Masculino,Ensino Superior ,Outra,MG
1068356,Pessoa Física,Feminino,Ensino Médio,Outra,DF
1068360,Pessoa Física,Masculino,Ensino Superior ,Estudante,GO
1068361,Pessoa Física,Masculino,Ensino Fundamental,Empregado - setor privado,RO
1068363,Pessoa Física,Masculino,Ensino Médio,Outra,SC
1068366,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1068369,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,RS
1068373,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,BA
1068374,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,ES
1068375,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,RJ
1068386,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,BA
1068388,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,RS
1068390,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,AC
1068391,Pessoa Física,Feminino,Ensino Médio,Estudante,RS
1068392,Pessoa Física,Feminino,Ensino Superior ,Jornalista,SC
1068396,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1068399,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1068407,Pessoa Física,Masculino,Ensino Médio,Servidor público estadual,RJ
1068409,Pessoa Física,Masculino,Mestrado/Doutorado,Profis. Liberal/autônomo,RS
1068410,Pessoa Física,Masculino,Pós-graduação,Outra,PR
1068413,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,MA
1068418,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,CE
1068420,Pessoa Física,Feminino,Ensino Médio,Profis. Liberal/autônomo,SP
1068431,Pessoa Física,Feminino,Ensino Médio,Outra,RS
1068442,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SC
1068444,Pessoa Física,Masculino,Ensino Superior ,Outra,DF
1068445,Pessoa Física,Feminino,Pós-graduação,Professor,SP
1068451,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1068466,Pessoa Física,Feminino,Pós-graduação,Estudante,MT
1068467,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,ES
1068469,Pessoa Física,Feminino,Mestrado/Doutorado,Empregado - setor privado,MG
1068471,Pessoa Física,Feminino,Ensino Superior ,Estudante,PB
1068488,Pessoa Física,Masculino,Ensino Médio,Estudante,MG
1068492,Pessoa Física,Masculino,Ensino Médio,Outra,MG
1068497,Pessoa Física,Masculino,Pós-graduação,Professor,RJ
1068500,Pessoa Física,Masculino,Ensino Fundamental,Outra,SP
1068501,Pessoa Física,Feminino,Ensino Fundamental,Outra,MG
1068502,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,DF
1068504,Pessoa Física,Masculino,Ensino Médio,Estudante,DF
1069504,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,SC
1069510,Pessoa Física,Masculino,Ensino Médio,Estudante,SP
1069524,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,SP
1069541,Pessoa Física,Feminino,Ensino Médio,Estudante,MG
1069545,Pessoa Física,Feminino,Ensino Superior ,Outra,SP
1069554,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,MA
1069563,Pessoa Física,Masculino,Ensino Médio,Pesquisador,SP
1069568,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,AM
1069577,Pessoa Física,Feminino,Pós-graduação,Outra,MT
1069581,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,PR
1069590,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,GO
1069592,Pessoa Física,Feminino,Ensino Médio,Professor,PR
1069600,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,BA
1069607,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,RJ
1069611,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,SP
1069612,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,PR
1069616,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1069621,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,RJ
1069622,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1069624,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,MG
1069628,Pessoa Física,Masculino,Mestrado/Doutorado,Outra,RS
1069630,Pessoa Física,Feminino,Ensino Médio,Servidor público estadual,PA
1069636,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,SP
1069637,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
1069650,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,DF
1069655,Pessoa Física,Masculino,Ensino Fundamental,Outra,MT
1069659,Pessoa Física,Feminino,Pós-graduação,Outra,MG
1069669,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1069672,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1069675,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1069676,Pessoa Física,Masculino,Ensino Superior ,Outra,GO
1069677,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,DF
1069678,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1069681,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,BA
1069689,Pessoa Física,Feminino,Ensino Médio,Outra,CE
1069696,Pessoa Física,Masculino,Ensino Superior ,Professor,MA
1069698,Pessoa Física,Feminino,Mestrado/Doutorado,Profis. Liberal/autônomo,GO
1069711,Pessoa Física,Feminino,Ensino Médio,Outra,ES
1069712,Pessoa Física,Masculino,Pós-graduação,Outra,RS
1069718,Pessoa Física,Feminino,Ensino Médio,Estudante,CE
1069720,Pessoa Física,Masculino,Ensino Médio,Estudante,CE
1069726,Pessoa Física,Feminino,Pós-graduação,Empresário/empreendedor,RS
1069728,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,GO
1069729,Pessoa Física,Feminino,Ensino Superior ,Professor,SP
